antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction
frozenset({'marital=single'})	frozenset({'education=tertiary', 'housing=no'})	0.2828957554577426	0.15312645152728319	0.055362632987547275	0.19569976544175136	1.2780271696355656	0.012043809802173094	1.0529321167459949
frozenset({'loan=no', 'y=no', 'education=tertiary'})	frozenset({'marital=single'})	0.21348786799672645	0.2828957554577426	0.07626462586538674	0.3572316618317447	1.2627678391770922	0.01586981416738998	1.1156496080467229
frozenset({'loan=no', 'y=no', 'marital=single'})	frozenset({'education=tertiary'})	0.20707349981199266	0.29419831456946316	0.07626462586538674	0.3682973723563341	1.2518677168334877	0.01534395122869845	1.1173005375381613
frozenset({'education=tertiary'})	frozenset({'loan=no', 'y=no', 'marital=single'})	0.29419831456946316	0.20707349981199266	0.07626462586538674	0.25922862942635894	1.251867716833488	0.01534395122869845	1.0704065136507344
frozenset({'marital=single'})	frozenset({'loan=no', 'y=no', 'education=tertiary'})	0.2828957554577426	0.21348786799672645	0.07626462586538674	0.2695856137607506	1.2627678391770922	0.01586981416738998	1.0768026298781705
frozenset({'loan=no', 'default=no', 'marital=single', 'y=no'})	frozenset({'education=tertiary'})	0.2039990267855168	0.29419831456946316	0.07551259649200416	0.37016155264013884	1.2582041918963476	0.015496426637894349	1.1206074960795047
frozenset({'loan=no', 'default=no', 'y=no', 'education=tertiary'})	frozenset({'marital=single'})	0.2109663577447966	0.2828957554577426	0.07551259649200416	0.35793667435521076	1.2652599674959681	0.01583110934162154	1.1168746382175134
frozenset({'loan=no', 'y=no', 'marital=single'})	frozenset({'education=tertiary', 'default=no'})	0.20707349981199266	0.2898188493950587	0.07551259649200416	0.36466566972869047	1.2582538040222717	0.015498793036284542	1.1178069825089882
frozenset({'default=no', 'y=no', 'marital=single'})	frozenset({'loan=no', 'education=tertiary'})	0.23578332706642188	0.25473889097785934	0.07551259649200416	0.3202626641651032	1.2572193548292507	0.015449413244033962	1.096395724837982
frozenset({'loan=no', 'y=no', 'education=tertiary'})	frozenset({'default=no', 'marital=single'})	0.21348786799672645	0.27760943133308263	0.07551259649200416	0.35370907583920436	1.2741248528217886	0.016246350860920723	1.1177482797007192
frozenset({'default=no', 'marital=single'})	frozenset({'loan=no', 'y=no', 'education=tertiary'})	0.27760943133308263	0.21348786799672645	0.07551259649200416	0.2720101983905665	1.2741248528217886	0.016246350860920723	1.080388942625926
frozenset({'loan=no', 'education=tertiary'})	frozenset({'default=no', 'y=no', 'marital=single'})	0.25473889097785934	0.23578332706642188	0.07551259649200416	0.2964313623339412	1.257219354829251	0.015449413244033962	1.0862005951099616
frozenset({'education=tertiary', 'default=no'})	frozenset({'loan=no', 'y=no', 'marital=single'})	0.2898188493950587	0.20707349981199266	0.07551259649200416	0.2605510188506449	1.2582538040222717	0.015498793036284542	1.072320769115849
frozenset({'marital=single'})	frozenset({'loan=no', 'default=no', 'y=no', 'education=tertiary'})	0.2828957554577426	0.2109663577447966	0.07551259649200416	0.26692728694292417	1.2652599674959684	0.01583110934162154	1.0763374876753469
frozenset({'education=tertiary'})	frozenset({'loan=no', 'default=no', 'marital=single', 'y=no'})	0.29419831456946316	0.2039990267855168	0.07551259649200416	0.2566724306443125	1.2582041918963476	0.015496426637894349	1.0708616309017742
frozenset({'education=tertiary', 'default=no', 'age=(17.999, 35.0]'})	frozenset({'marital=single'})	0.12751321581031164	0.2828957554577426	0.07467209307469422	0.5856027753686037	2.0700302640492527	0.03859914555718994	1.7304755001197634
frozenset({'education=tertiary', 'default=no', 'marital=single'})	frozenset({'age=(17.999, 35.0]'})	0.10475326800999757	0.37395766516998075	0.07467209307469422	0.7128378378378379	1.9061992953502391	0.035498805550750294	2.180100365996303
frozenset({'default=no', 'age=(17.999, 35.0]', 'marital=single'})	frozenset({'education=tertiary'})	0.19055097210855765	0.29419831456946316	0.07467209307469422	0.391874637260592	1.33200843734972	0.018612318240783778	1.160618728761992
frozenset({'education=tertiary', 'default=no'})	frozenset({'age=(17.999, 35.0]', 'marital=single'})	0.2898188493950587	0.19428900046448874	0.07467209307469422	0.2576509196367245	1.326122009072854	0.018363478509960063	1.0853532668771262
frozenset({'education=tertiary', 'age=(17.999, 35.0]'})	frozenset({'default=no', 'marital=single'})	0.12908363009002233	0.27760943133308263	0.07467209307469422	0.578478409869774	2.0837851476872244	0.03883725993099312	1.7137688450163135
frozenset({'education=tertiary', 'marital=single'})	frozenset({'default=no', 'age=(17.999, 35.0]'})	0.10599190462498065	0.3666806750569552	0.07467209307469422	0.7045075125208682	1.9213107219556624	0.03580690993623391	2.1432670940162937
frozenset({'default=no', 'age=(17.999, 35.0]'})	frozenset({'education=tertiary', 'marital=single'})	0.3666806750569552	0.10599190462498065	0.07467209307469422	0.20364338279647728	1.9213107219556624	0.03580690993623391	1.1226227999641776
frozenset({'default=no', 'marital=single'})	frozenset({'education=tertiary', 'age=(17.999, 35.0]'})	0.27760943133308263	0.12908363009002233	0.07467209307469422	0.2689825511911402	2.083785147687224	0.03883725993099312	1.1913756249308043
frozenset({'age=(17.999, 35.0]', 'marital=single'})	frozenset({'education=tertiary', 'default=no'})	0.19428900046448874	0.2898188493950587	0.07467209307469422	0.3843351548269581	1.326122009072854	0.018363478509960063	1.153519087816902
frozenset({'education=tertiary'})	frozenset({'default=no', 'age=(17.999, 35.0]', 'marital=single'})	0.29419831456946316	0.19055097210855765	0.07467209307469422	0.25381550259379	1.33200843734972	0.018612318240783778	1.0847840322402091
frozenset({'age=(17.999, 35.0]'})	frozenset({'education=tertiary', 'default=no', 'marital=single'})	0.37395766516998075	0.10475326800999757	0.07467209307469422	0.1996806056662921	1.906199295350239	0.035498805550750294	1.1186118171424855
frozenset({'marital=single'})	frozenset({'education=tertiary', 'default=no', 'age=(17.999, 35.0]'})	0.2828957554577426	0.12751321581031164	0.07467209307469422	0.26395621579358874	2.0700302640492527	0.03859914555718994	1.1853734830875413
frozenset({'education=tertiary', 'y=no', 'age=(17.999, 35.0]'})	frozenset({'marital=single'})	0.1079825706133463	0.2828957554577426	0.06078166817809825	0.5628840639082343	1.9897225499104911	0.03023385728816661	1.640535577251781
frozenset({'education=tertiary', 'y=no', 'marital=single'})	frozenset({'age=(17.999, 35.0]'})	0.08652761496096083	0.37395766516998075	0.06078166817809825	0.7024539877300613	1.8784318471203527	0.02842400331457024	2.1040185686039816
frozenset({'y=no', 'age=(17.999, 35.0]', 'marital=single'})	frozenset({'education=tertiary'})	0.16265952976045653	0.29419831456946316	0.06078166817809825	0.373674190916508	1.270143887341271	0.012927508673910501	1.1268922263691203
frozenset({'education=tertiary', 'y=no'})	frozenset({'age=(17.999, 35.0]', 'marital=single'})	0.2500497666497091	0.19428900046448874	0.06078166817809825	0.24307828394515701	1.251117064599783	0.01219974894934761	1.0644575026000884
frozenset({'education=tertiary', 'age=(17.999, 35.0]'})	frozenset({'y=no', 'marital=single'})	0.12908363009002233	0.24060516246046315	0.06078166817809825	0.47087045921864296	1.9570255866642827	0.029723480389302098	1.4351775491841767
frozenset({'education=tertiary', 'marital=single'})	frozenset({'y=no', 'age=(17.999, 35.0]'})	0.10599190462498065	0.32554024463073145	0.06078166817809825	0.5734557595993321	1.7615510495478601	0.026277037617604894	1.5812187611201245
frozenset({'y=no', 'age=(17.999, 35.0]'})	frozenset({'education=tertiary', 'marital=single'})	0.32554024463073145	0.10599190462498065	0.06078166817809825	0.18671015083571138	1.7615510495478603	0.026277037617604894	1.0992490516064775
frozenset({'y=no', 'marital=single'})	frozenset({'education=tertiary', 'age=(17.999, 35.0]'})	0.24060516246046315	0.12908363009002233	0.06078166817809825	0.25261996690568117	1.9570255866642825	0.029723480389302098	1.1652925303666344
frozenset({'age=(17.999, 35.0]', 'marital=single'})	frozenset({'education=tertiary', 'y=no'})	0.19428900046448874	0.2500497666497091	0.06078166817809825	0.31284153005464477	1.251117064599783	0.01219974894934761	1.0913788684143397
frozenset({'education=tertiary'})	frozenset({'y=no', 'age=(17.999, 35.0]', 'marital=single'})	0.29419831456946316	0.16265952976045653	0.06078166817809825	0.2066010074430494	1.270143887341271	0.012927508673910501	1.0553838334744783
frozenset({'age=(17.999, 35.0]'})	frozenset({'education=tertiary', 'y=no', 'marital=single'})	0.37395766516998075	0.08652761496096083	0.06078166817809825	0.16253622759803632	1.8784318471203527	0.02842400331457024	1.090760478413379
frozenset({'marital=single'})	frozenset({'education=tertiary', 'y=no', 'age=(17.999, 35.0]'})	0.2828957554577426	0.1079825706133463	0.06078166817809825	0.21485535574667708	1.9897225499104911	0.03023385728816661	1.1361185940903507
frozenset({'loan=no', 'age=(17.999, 35.0]', 'education=tertiary'})	frozenset({'marital=single'})	0.11260533940855101	0.2828957554577426	0.0674393399836323	0.5989000196425064	2.1170343071194178	0.03558376742307475	1.7878441277985468
frozenset({'loan=no', 'marital=single', 'education=tertiary'})	frozenset({'age=(17.999, 35.0]'})	0.09482205657915109	0.37395766516998075	0.0674393399836323	0.7112199673431304	1.9018729486928652	0.031979905098677146	2.167886501951771
frozenset({'loan=no', 'age=(17.999, 35.0]', 'marital=single'})	frozenset({'education=tertiary'})	0.1687863573024264	0.29419831456946316	0.0674393399836323	0.39955444895819686	1.3581126375346997	0.01778267814293926	1.1754632609167235
frozenset({'loan=no', 'education=tertiary'})	frozenset({'age=(17.999, 35.0]', 'marital=single'})	0.25473889097785934	0.19428900046448874	0.0674393399836323	0.26473908135799257	1.3626045773310793	0.017946375476111637	1.09581643618924
frozenset({'loan=no', 'age=(17.999, 35.0]'})	frozenset({'education=tertiary', 'marital=single'})	0.3135962487005375	0.10599190462498065	0.0674393399836323	0.21505148822118775	2.0289425780400916	0.03420067630061322	1.1389385188450916
frozenset({'loan=no', 'marital=single'})	frozenset({'education=tertiary', 'age=(17.999, 35.0]'})	0.2461126716949415	0.12908363009002233	0.0674393399836323	0.2740181540397232	2.1227955384321326	0.03567022291009536	1.1996393226031594
frozenset({'education=tertiary', 'age=(17.999, 35.0]'})	frozenset({'loan=no', 'marital=single'})	0.12908363009002233	0.2461126716949415	0.0674393399836323	0.522446881425634	2.1227955384321326	0.03567022291009536	1.5786460165010123
frozenset({'education=tertiary', 'marital=single'})	frozenset({'loan=no', 'age=(17.999, 35.0]'})	0.10599190462498065	0.3135962487005375	0.0674393399836323	0.6362687813021702	2.0289425780400916	0.03420067630061322	1.8871180586500425
frozenset({'age=(17.999, 35.0]', 'marital=single'})	frozenset({'loan=no', 'education=tertiary'})	0.19428900046448874	0.25473889097785934	0.0674393399836323	0.3471083788706739	1.3626045773310793	0.017946375476111637	1.1414775207760215
frozenset({'education=tertiary'})	frozenset({'loan=no', 'age=(17.999, 35.0]', 'marital=single'})	0.29419831456946316	0.1687863573024264	0.0674393399836323	0.2292308848958725	1.3581126375346997	0.01778267814293926	1.078421055552129
frozenset({'age=(17.999, 35.0]'})	frozenset({'loan=no', 'marital=single', 'education=tertiary'})	0.37395766516998075	0.09482205657915109	0.0674393399836323	0.18033950434731177	1.9018729486928652	0.031979905098677146	1.1043327673124759
frozenset({'marital=single'})	frozenset({'loan=no', 'age=(17.999, 35.0]', 'education=tertiary'})	0.2828957554577426	0.11260533940855101	0.0674393399836323	0.2383893666927287	2.117034307119418	0.03558376742307475	1.1651552929847688
frozenset({'education=tertiary', 'default=no', 'marital=single', 'y=no'})	frozenset({'age=(17.999, 35.0]'})	0.08537745238990511	0.37395766516998075	0.06005175731569751	0.7033678756476683	1.8808756743305575	0.0281242045618074	2.110500796894213
frozenset({'default=no', 'y=no', 'age=(17.999, 35.0]', 'marital=single'})	frozenset({'education=tertiary'})	0.15923116055827122	0.29419831456946316	0.06005175731569751	0.377135713293513	1.2819098363817019	0.013206218252514536	1.1331548468810069
frozenset({'education=tertiary', 'default=no', 'age=(17.999, 35.0]', 'y=no'})	frozenset({'marital=single'})	0.10650063037756298	0.2828957554577426	0.06005175731569751	0.5638629283489097	1.9931827094278778	0.029923181028311017	1.6442175892718904
frozenset({'education=tertiary', 'default=no', 'marital=single'})	frozenset({'y=no', 'age=(17.999, 35.0]'})	0.10475326800999757	0.32554024463073145	0.06005175731569751	0.573268581081081	1.7609760714266038	0.025950352821854324	1.5805251862587113
frozenset({'education=tertiary', 'y=no', 'marital=single'})	frozenset({'default=no', 'age=(17.999, 35.0]'})	0.08652761496096083	0.3666806750569552	0.06005175731569751	0.6940184049079755	1.8927051576966147	0.028323753050744097	2.0697954880344125
frozenset({'default=no', 'y=no', 'marital=single'})	frozenset({'education=tertiary', 'age=(17.999, 35.0]'})	0.23578332706642188	0.12908363009002233	0.06005175731569751	0.25469043151969983	1.9730653014799777	0.029615989543260755	1.1685297046243377
frozenset({'default=no', 'age=(17.999, 35.0]', 'marital=single'})	frozenset({'education=tertiary', 'y=no'})	0.19055097210855765	0.2500497666497091	0.06005175731569751	0.3151479976784678	1.2603410988979398	0.012404531205077438	1.0950544509004672
frozenset({'y=no', 'age=(17.999, 35.0]', 'marital=single'})	frozenset({'education=tertiary', 'default=no'})	0.16265952976045653	0.2898188493950587	0.06005175731569751	0.36918683709545824	1.2738537809602963	0.012909959557380689	1.1258185345006981
frozenset({'education=tertiary', 'default=no', 'y=no'})	frozenset({'age=(17.999, 35.0]', 'marital=single'})	0.24597996062905045	0.19428900046448874	0.06005175731569751	0.244132721877529	1.256544226867596	0.012260556630785	1.065942425152798
frozenset({'education=tertiary', 'default=no', 'age=(17.999, 35.0]'})	frozenset({'y=no', 'marital=single'})	0.12751321581031164	0.24060516246046315	0.06005175731569751	0.4709453599306158	1.9573368880146234	0.02937141930980138	1.4353807339066984
frozenset({'education=tertiary', 'y=no', 'age=(17.999, 35.0]'})	frozenset({'default=no', 'marital=single'})	0.1079825706133463	0.27760943133308263	0.06005175731569751	0.5561245391233102	2.003262412421638	0.030074777293842	1.627462277910425
frozenset({'default=no', 'y=no', 'age=(17.999, 35.0]'})	frozenset({'education=tertiary', 'marital=single'})	0.3187056247373427	0.10599190462498065	0.06005175731569751	0.1884239017280866	1.7777197456236484	0.026271541135092204	1.101570262207855
frozenset({'education=tertiary', 'marital=single'})	frozenset({'default=no', 'y=no', 'age=(17.999, 35.0]'})	0.10599190462498065	0.3187056247373427	0.06005175731569751	0.5665692821368948	1.7777197456236484	0.026271541135092204	1.5718645384008925
frozenset({'default=no', 'marital=single'})	frozenset({'education=tertiary', 'y=no', 'age=(17.999, 35.0]'})	0.27760943133308263	0.1079825706133463	0.06005175731569751	0.21631742490638198	2.003262412421638	0.030074777293842	1.1382381818047875
frozenset({'y=no', 'marital=single'})	frozenset({'education=tertiary', 'default=no', 'age=(17.999, 35.0]'})	0.24060516246046315	0.12751321581031164	0.06005175731569751	0.24958632101489245	1.9573368880146234	0.02937141930980138	1.162674413624333
frozenset({'age=(17.999, 35.0]', 'marital=single'})	frozenset({'education=tertiary', 'default=no', 'y=no'})	0.19428900046448874	0.24597996062905045	0.06005175731569751	0.3090846994535519	1.256544226867596	0.012260556630785	1.0913349853080276
frozenset({'education=tertiary', 'default=no'})	frozenset({'y=no', 'age=(17.999, 35.0]', 'marital=single'})	0.2898188493950587	0.16265952976045653	0.06005175731569751	0.20720445699458143	1.2738537809602966	0.012909959557380689	1.0561871564833212
frozenset({'education=tertiary', 'y=no'})	frozenset({'default=no', 'age=(17.999, 35.0]', 'marital=single'})	0.2500497666497091	0.19055097210855765	0.06005175731569751	0.2401592215833702	1.2603410988979395	0.012404531205077438	1.0652876903740112
frozenset({'education=tertiary', 'age=(17.999, 35.0]'})	frozenset({'default=no', 'y=no', 'marital=single'})	0.12908363009002233	0.23578332706642188	0.06005175731569751	0.46521590130226187	1.9730653014799777	0.029615989543260755	1.42901906544068
